DATAFLOW,FREQ,ETA,ITTER107,SESSO,STACIVX,TIPO_INDDEM,TIME_PERIOD,OBS_VALUE,BREAK,CONF_STATUS,OBS_PRE_BREAK,OBS_STATUS,BASE_PER,UNIT_MEAS,UNIT_MULT,METADATA_EN,METADATA_IT
IT1:22_289(1.5),A,Y23,ITE3,9,99,JAN,2022,14573,,,,,,,,,
IT1:22_289(1.5),A,Y23,ITE3,9,99,JAN,2023,14474,,,,e,,,,,
IT1:22_289(1.5),A,Y23,ITE4,9,99,JAN,2020,54762,,,,,,,,,
IT1:22_289(1.5),A,Y23,ITE4,9,99,JAN,2021,54472,,,,,,,,,
IT1:22_289(1.5),A,Y23,ITE4,9,99,JAN,2022,53936,,,,,,,,,
IT1:22_289(1.5),A,Y23,ITE4,9,99,JAN,2023,53561,,,,e,,,,,
IT1:22_289(1.5),A,Y23,ITF1,9,99,JAN,2020,12600,,,,,,,,,
IT1:22_289(1.5),A,Y23,ITF1,9,99,JAN,2021,12338,,,,,,,,,
IT1:22_289(1.5),A,Y23,ITF1,9,99,JAN,2022,12321,,,,,,,,,
IT1:22_289(1.5),A,Y23,ITF1,9,99,JAN,2023,12138,,,,e,,,,,
IT1:22_289(1.5),A,Y23,ITF2,9,99,JAN,2020,3077,,,,,,,,,
IT1:22_289(1.5),A,Y23,ITF2,9,99,JAN,2021,2977,,,,,,,,,
IT1:22_289(1.5),A,Y23,ITF2,9,99,JAN,2022,3026,,,,,,,,,
IT1:22_289(1.5),A,Y23,ITF2,9,99,JAN,2023,2954,,,,e,,,,,
IT1:22_289(1.5),A,Y23,ITF3,9,99,JAN,2020,68154,,,,,,,,,
IT1:22_289(1.5),A,Y23,ITF3,9,99,JAN,2021,64721,,,,,,,,,
IT1:22_289(1.5),A,Y23,ITF3,9,99,JAN,2022,64587,,,,,,,,,
IT1:22_289(1.5),A,Y23,ITF3,9,99,JAN,2023,64472,,,,e,,,,,
IT1:22_289(1.5),A,Y23,ITF4,9,99,JAN,2020,43236,,,,,,,,,
IT1:22_289(1.5),A,Y23,ITF4,9,99,JAN,2021,42495,,,,,,,,,
IT1:22_289(1.5),A,Y23,ITF4,9,99,JAN,2022,42537,,,,,,,,,
IT1:22_289(1.5),A,Y23,ITF4,9,99,JAN,2023,42577,,,,e,,,,,
IT1:22_289(1.5),A,Y23,ITF5,9,99,JAN,2020,5865,,,,,,,,,
IT1:22_289(1.5),A,Y23,ITF5,9,99,JAN,2021,5685,,,,,,,,,
IT1:22_289(1.5),A,Y23,ITF5,9,99,JAN,2022,5665,,,,,,,,,
IT1:22_289(1.5),A,Y23,ITF5,9,99,JAN,2023,5719,,,,e,,,,,
IT1:22_289(1.5),A,Y23,ITF6,9,99,JAN,2020,20533,,,,,,,,,
IT1:22_289(1.5),A,Y23,ITF6,9,99,JAN,2021,19290,,,,,,,,,
IT1:22_289(1.5),A,Y23,ITF6,9,99,JAN,2022,19614,,,,,,,,,
IT1:22_289(1.5),A,Y23,ITF6,9,99,JAN,2023,19327,,,,e,,,,,
IT1:22_289(1.5),A,Y23,ITG1,9,99,JAN,2020,54051,,,,,,,,,
IT1:22_289(1.5),A,Y23,ITG1,9,99,JAN,2021,51628,,,,,,,,,
IT1:22_289(1.5),A,Y23,ITG1,9,99,JAN,2022,51604,,,,,,,,,
IT1:22_289(1.5),A,Y23,ITG1,9,99,JAN,2023,52386,,,,e,,,,,
IT1:22_289(1.5),A,Y23,ITG2,9,99,JAN,2020,14499,,,,,,,,,
IT1:22_289(1.5),A,Y23,ITG2,9,99,JAN,2021,13882,,,,,,,,,
IT1:22_289(1.5),A,Y23,ITG2,9,99,JAN,2022,13600,,,,,,,,,
IT1:22_289(1.5),A,Y23,ITG2,9,99,JAN,2023,14013,,,,e,,,,,
IT1:22_289(1.5),A,Y24,IT,9,99,JAN,2020,591632,,,,,,,,,
IT1:22_289(1.5),A,Y24,IT,9,99,JAN,2021,591788,,,,,,,,,
IT1:22_289(1.5),A,Y24,IT,9,99,JAN,2022,586919,,,,,,,,,
IT1:22_289(1.5),A,Y24,IT,9,99,JAN,2023,594985,,,,e,,,,,
IT1:22_289(1.5),A,Y24,ITC1,9,99,JAN,2020,39408,,,,,,,,,
IT1:22_289(1.5),A,Y24,ITC1,9,99,JAN,2021,40040,,,,,,,,,
IT1:22_289(1.5),A,Y24,ITC1,9,99,JAN,2022,40321,,,,,,,,,
IT1:22_289(1.5),A,Y24,ITC1,9,99,JAN,2023,40920,,,,e,,,,,
IT1:22_289(1.5),A,Y24,ITC2,9,99,JAN,2020,1154,,,,,,,,,
IT1:22_289(1.5),A,Y24,ITC2,9,99,JAN,2021,1218,,,,,,,,,
IT1:22_289(1.5),A,Y24,ITC2,9,99,JAN,2022,1143,,,,,,,,,
IT1:22_289(1.5),A,Y24,ITC2,9,99,JAN,2023,1207,,,,e,,,,,
IT1:22_289(1.5),A,Y24,ITC3,9,99,JAN,2020,13267,,,,,,,,,
IT1:22_289(1.5),A,Y24,ITC3,9,99,JAN,2021,13785,,,,,,,,,
IT1:22_289(1.5),A,Y24,ITC3,9,99,JAN,2022,13438,,,,,,,,,
IT1:22_289(1.5),A,Y24,ITC3,9,99,JAN,2023,13893,,,,e,,,,,
IT1:22_289(1.5),A,Y24,ITC4,9,99,JAN,2020,94989,,,,,,,,,
IT1:22_289(1.5),A,Y24,ITC4,9,99,JAN,2021,97847,,,,,,,,,
IT1:22_289(1.5),A,Y24,ITC4,9,99,JAN,2022,97554,,,,,,,,,
IT1:22_289(1.5),A,Y24,ITC4,9,99,JAN,2023,99542,,,,e,,,,,
IT1:22_289(1.5),A,Y24,ITD1,9,99,JAN,2020,5941,,,,,,,,,
IT1:22_289(1.5),A,Y24,ITD1,9,99,JAN,2021,6212,,,,,,,,,
IT1:22_289(1.5),A,Y24,ITD1,9,99,JAN,2022,6229,,,,,,,,,
IT1:22_289(1.5),A,Y24,ITD1,9,99,JAN,2023,6219,,,,e,,,,,
IT1:22_289(1.5),A,Y24,ITD2,9,99,JAN,2020,5662,,,,,,,,,
IT1:22_289(1.5),A,Y24,ITD2,9,99,JAN,2021,5807,,,,,,,,,
IT1:22_289(1.5),A,Y24,ITD2,9,99,JAN,2022,5706,,,,,,,,,
IT1:22_289(1.5),A,Y24,ITD2,9,99,JAN,2023,5929,,,,e,,,,,
IT1:22_289(1.5),A,Y24,ITD3,9,99,JAN,2020,46906,,,,,,,,,
IT1:22_289(1.5),A,Y24,ITD3,9,99,JAN,2021,48400,,,,,,,,,
IT1:22_289(1.5),A,Y24,ITD3,9,99,JAN,2022,48499,,,,,,,,,
IT1:22_289(1.5),A,Y24,ITD3,9,99,JAN,2023,49211,,,,e,,,,,
IT1:22_289(1.5),A,Y24,ITD4,9,99,JAN,2020,10567,,,,,,,,,
IT1:22_289(1.5),A,Y24,ITD4,9,99,JAN,2021,11079,,,,,,,,,
IT1:22_289(1.5),A,Y24,ITD4,9,99,JAN,2022,10863,,,,,,,,,
IT1:22_289(1.5),A,Y24,ITD4,9,99,JAN,2023,11216,,,,e,,,,,
IT1:22_289(1.5),A,Y24,ITD5,9,99,JAN,2020,40357,,,,,,,,,
IT1:22_289(1.5),A,Y24,ITD5,9,99,JAN,2021,41731,,,,,,,,,
IT1:22_289(1.5),A,Y24,ITD5,9,99,JAN,2022,41704,,,,,,,,,
IT1:22_289(1.5),A,Y24,ITD5,9,99,JAN,2023,42434,,,,e,,,,,
IT1:22_289(1.5),A,Y24,ITDA,9,99,JAN,2020,11603,,,,,,,,,
IT1:22_289(1.5),A,Y24,ITDA,9,99,JAN,2021,12019,,,,,,,,,
IT1:22_289(1.5),A,Y24,ITDA,9,99,JAN,2022,11935,,,,,,,,,
IT1:22_289(1.5),A,Y24,ITDA,9,99,JAN,2023,12148,,,,e,,,,,
IT1:22_289(1.5),A,Y24,ITE1,9,99,JAN,2020,32794,,,,,,,,,
IT1:22_289(1.5),A,Y24,ITE1,9,99,JAN,2021,33928,,,,,,,,,
IT1:22_289(1.5),A,Y24,ITE1,9,99,JAN,2022,33420,,,,,,,,,
IT1:22_289(1.5),A,Y24,ITE1,9,99,JAN,2023,34267,,,,e,,,,,
IT1:22_289(1.5),A,Y24,ITE2,9,99,JAN,2020,7907,,,,,,,,,
IT1:22_289(1.5),A,Y24,ITE2,9,99,JAN,2021,7975,,,,,,,,,
IT1:22_289(1.5),A,Y24,ITE2,9,99,JAN,2022,7870,,,,,,,,,
IT1:22_289(1.5),A,Y24,ITE2,9,99,JAN,2023,8045,,,,e,,,,,
IT1:22_289(1.5),A,Y24,ITE3,9,99,JAN,2020,14428,,,,,,,,,
IT1:22_289(1.5),A,Y24,ITE3,9,99,JAN,2021,14387,,,,,,,,,
IT1:22_289(1.5),A,Y24,ITE3,9,99,JAN,2022,14385,,,,,,,,,
IT1:22_289(1.5),A,Y24,ITE3,9,99,JAN,2023,14813,,,,e,,,,,
IT1:22_289(1.5),A,Y24,ITE4,9,99,JAN,2020,55343,,,,,,,,,
IT1:22_289(1.5),A,Y24,ITE4,9,99,JAN,2021,54969,,,,,,,,,
IT1:22_289(1.5),A,Y24,ITE4,9,99,JAN,2022,53913,,,,,,,,,
IT1:22_289(1.5),A,Y24,ITE4,9,99,JAN,2023,54640,,,,e,,,,,
IT1:22_289(1.5),A,Y24,ITF1,9,99,JAN,2020,12479,,,,,,,,,
IT1:22_289(1.5),A,Y24,ITF1,9,99,JAN,2021,12482,,,,,,,,,
IT1:22_289(1.5),A,Y24,ITF1,9,99,JAN,2022,12195,,,,,,,,,
IT1:22_289(1.5),A,Y24,ITF1,9,99,JAN,2023,12472,,,,e,,,,,
IT1:22_289(1.5),A,Y24,ITF2,9,99,JAN,2020,3140,,,,,,,,,
IT1:22_289(1.5),A,Y24,ITF2,9,99,JAN,2021,2969,,,,,,,,,
IT1:22_289(1.5),A,Y24,ITF2,9,99,JAN,2022,2953,,,,,,,,,
IT1:22_289(1.5),A,Y24,ITF2,9,99,JAN,2023,3011,,,,e,,,,,
IT1:22_289(1.5),A,Y24,ITF3,9,99,JAN,2020,68102,,,,,,,,,
IT1:22_289(1.5),A,Y24,ITF3,9,99,JAN,2021,65066,,,,,,,,,
IT1:22_289(1.5),A,Y24,ITF3,9,99,JAN,2022,64338,,,,,,,,,
IT1:22_289(1.5),A,Y24,ITF3,9,99,JAN,2023,64239,,,,e,,,,,
IT1:22_289(1.5),A,Y24,ITF4,9,99,JAN,2020,43064,,,,,,,,,
IT1:22_289(1.5),A,Y24,ITF4,9,99,JAN,2021,42471,,,,,,,,,
IT1:22_289(1.5),A,Y24,ITF4,9,99,JAN,2022,42157,,,,,,,,,
IT1:22_289(1.5),A,Y24,ITF4,9,99,JAN,2023,42554,,,,e,,,,,
IT1:22_289(1.5),A,Y24,ITF5,9,99,JAN,2020,5933,,,,,,,,,
IT1:22_289(1.5),A,Y24,ITF5,9,99,JAN,2021,5769,,,,,,,,,
IT1:22_289(1.5),A,Y24,ITF5,9,99,JAN,2022,5667,,,,,,,,,
IT1:22_289(1.5),A,Y24,ITF5,9,99,JAN,2023,5633,,,,e,,,,,
IT1:22_289(1.5),A,Y24,ITF6,9,99,JAN,2020,20884,,,,,,,,,
IT1:22_289(1.5),A,Y24,ITF6,9,99,JAN,2021,19662,,,,,,,,,
IT1:22_289(1.5),A,Y24,ITF6,9,99,JAN,2022,19212,,,,,,,,,
IT1:22_289(1.5),A,Y24,ITF6,9,99,JAN,2023,19615,,,,e,,,,,
IT1:22_289(1.5),A,Y24,ITG1,9,99,JAN,2020,54442,,,,,,,,,
IT1:22_289(1.5),A,Y24,ITG1,9,99,JAN,2021,51974,,,,,,,,,
IT1:22_289(1.5),A,Y24,ITG1,9,99,JAN,2022,51535,,,,,,,,,
IT1:22_289(1.5),A,Y24,ITG1,9,99,JAN,2023,51506,,,,e,,,,,
IT1:22_289(1.5),A,Y24,ITG2,9,99,JAN,2020,14865,,,,,,,,,
IT1:22_289(1.5),A,Y24,ITG2,9,99,JAN,2021,14017,,,,,,,,,
IT1:22_289(1.5),A,Y24,ITG2,9,99,JAN,2022,13817,,,,,,,,,
IT1:22_289(1.5),A,Y24,ITG2,9,99,JAN,2023,13619,,,,e,,,,,
IT1:22_289(1.5),A,Y25,IT,9,99,JAN,2020,598620,,,,,,,,,
IT1:22_289(1.5),A,Y25,IT,9,99,JAN,2021,589181,,,,,,,,,
IT1:22_289(1.5),A,Y25,IT,9,99,JAN,2022,588548,,,,,,,,,
IT1:22_289(1.5),A,Y25,IT,9,99,JAN,2023,593318,,,,e,,,,,
IT1:22_289(1.5),A,Y25,ITC1,9,99,JAN,2020,39827,,,,,,,,,
IT1:22_289(1.5),A,Y25,ITC1,9,99,JAN,2021,39783,,,,,,,,,
IT1:22_289(1.5),A,Y25,ITC1,9,99,JAN,2022,40065,,,,,,,,,
IT1:22_289(1.5),A,Y25,ITC1,9,99,JAN,2023,40950,,,,e,,,,,
IT1:22_289(1.5),A,Y25,ITC2,9,99,JAN,2020,1142,,,,,,,,,
IT1:22_289(1.5),A,Y25,ITC2,9,99,JAN,2021,1153,,,,,,,,,
IT1:22_289(1.5),A,Y25,ITC2,9,99,JAN,2022,1219,,,,,,,,,
IT1:22_289(1.5),A,Y25,ITC2,9,99,JAN,2023,1178,,,,e,,,,,
IT1:22_289(1.5),A,Y25,ITC3,9,99,JAN,2020,13350,,,,,,,,,
IT1:22_289(1.5),A,Y25,ITC3,9,99,JAN,2021,13425,,,,,,,,,
IT1:22_289(1.5),A,Y25,ITC3,9,99,JAN,2022,13853,,,,,,,,,
IT1:22_289(1.5),A,Y25,ITC3,9,99,JAN,2023,13752,,,,e,,,,,
IT1:22_289(1.5),A,Y25,ITC4,9,99,JAN,2020,96291,,,,,,,,,
IT1:22_289(1.5),A,Y25,ITC4,9,99,JAN,2021,97406,,,,,,,,,
IT1:22_289(1.5),A,Y25,ITC4,9,99,JAN,2022,97521,,,,,,,,,
IT1:22_289(1.5),A,Y25,ITC4,9,99,JAN,2023,99480,,,,e,,,,,
IT1:22_289(1.5),A,Y25,ITD1,9,99,JAN,2020,6094,,,,,,,,,
IT1:22_289(1.5),A,Y25,ITD1,9,99,JAN,2021,5957,,,,,,,,,
IT1:22_289(1.5),A,Y25,ITD1,9,99,JAN,2022,6116,,,,,,,,,
IT1:22_289(1.5),A,Y25,ITD1,9,99,JAN,2023,6287,,,,e,,,,,
IT1:22_289(1.5),A,Y25,ITD2,9,99,JAN,2020,5679,,,,,,,,,
IT1:22_289(1.5),A,Y25,ITD2,9,99,JAN,2021,5726,,,,,,,,,
IT1:22_289(1.5),A,Y25,ITD2,9,99,JAN,2022,5800,,,,,,,,,
IT1:22_289(1.5),A,Y25,ITD2,9,99,JAN,2023,5786,,,,e,,,,,
IT1:22_289(1.5),A,Y25,ITD3,9,99,JAN,2020,47084,,,,,,,,,
IT1:22_289(1.5),A,Y25,ITD3,9,99,JAN,2021,47596,,,,,,,,,
IT1:22_289(1.5),A,Y25,ITD3,9,99,JAN,2022,48034,,,,,,,,,
IT1:22_289(1.5),A,Y25,ITD3,9,99,JAN,2023,49098,,,,e,,,,,
IT1:22_289(1.5),A,Y25,ITD4,9,99,JAN,2020,10592,,,,,,,,,
IT1:22_289(1.5),A,Y25,ITD4,9,99,JAN,2021,10721,,,,,,,,,
IT1:22_289(1.5),A,Y25,ITD4,9,99,JAN,2022,11156,,,,,,,,,
IT1:22_289(1.5),A,Y25,ITD4,9,99,JAN,2023,11098,,,,e,,,,,
IT1:22_289(1.5),A,Y25,ITD5,9,99,JAN,2020,41222,,,,,,,,,
IT1:22_289(1.5),A,Y25,ITD5,9,99,JAN,2021,41675,,,,,,,,,
IT1:22_289(1.5),A,Y25,ITD5,9,99,JAN,2022,41817,,,,,,,,,
IT1:22_289(1.5),A,Y25,ITD5,9,99,JAN,2023,42836,,,,e,,,,,
IT1:22_289(1.5),A,Y25,ITDA,9,99,JAN,2020,11773,,,,,,,,,
IT1:22_289(1.5),A,Y25,ITDA,9,99,JAN,2021,11683,,,,,,,,,
IT1:22_289(1.5),A,Y25,ITDA,9,99,JAN,2022,11916,,,,,,,,,
IT1:22_289(1.5),A,Y25,ITDA,9,99,JAN,2023,12073,,,,e,,,,,
IT1:22_289(1.5),A,Y25,ITE1,9,99,JAN,2020,33081,,,,,,,,,
IT1:22_289(1.5),A,Y25,ITE1,9,99,JAN,2021,33618,,,,,,,,,
IT1:22_289(1.5),A,Y25,ITE1,9,99,JAN,2022,33418,,,,,,,,,
IT1:22_289(1.5),A,Y25,ITE1,9,99,JAN,2023,34150,,,,e,,,,,
IT1:22_289(1.5),A,Y25,ITE2,9,99,JAN,2020,7948,,,,,,,,,
IT1:22_289(1.5),A,Y25,ITE2,9,99,JAN,2021,7949,,,,,,,,,
IT1:22_289(1.5),A,Y25,ITE2,9,99,JAN,2022,7864,,,,,,,,,
IT1:22_289(1.5),A,Y25,ITE2,9,99,JAN,2023,8001,,,,e,,,,,
IT1:22_289(1.5),A,Y25,ITE3,9,99,JAN,2020,14308,,,,,,,,,
IT1:22_289(1.5),A,Y25,ITE3,9,99,JAN,2021,14403,,,,,,,,,
IT1:22_289(1.5),A,Y25,ITE3,9,99,JAN,2022,14271,,,,,,,,,
IT1:22_289(1.5),A,Y25,ITE3,9,99,JAN,2023,14603,,,,e,,,,,
IT1:22_289(1.5),A,Y25,ITE4,9,99,JAN,2020,55827,,,,,,,,,
IT1:22_289(1.5),A,Y25,ITE4,9,99,JAN,2021,55373,,,,,,,,,
IT1:22_289(1.5),A,Y25,ITE4,9,99,JAN,2022,54387,,,,,,,,,
IT1:22_289(1.5),A,Y25,ITE4,9,99,JAN,2023,54597,,,,e,,,,,
IT1:22_289(1.5),A,Y25,ITF1,9,99,JAN,2020,12992,,,,,,,,,
IT1:22_289(1.5),A,Y25,ITF1,9,99,JAN,2021,12405,,,,,,,,,
IT1:22_289(1.5),A,Y25,ITF1,9,99,JAN,2022,12433,,,,,,,,,
IT1:22_289(1.5),A,Y25,ITF1,9,99,JAN,2023,12319,,,,e,,,,,
IT1:22_289(1.5),A,Y25,ITF2,9,99,JAN,2020,3240,,,,,,,,,
IT1:22_289(1.5),A,Y25,ITF2,9,99,JAN,2021,3052,,,,,,,,,
IT1:22_289(1.5),A,Y25,ITF2,9,99,JAN,2022,2942,,,,,,,,,
IT1:22_289(1.5),A,Y25,ITF2,9,99,JAN,2023,2968,,,,e,,,,,
IT1:22_289(1.5),A,Y25,ITF3,9,99,JAN,2020,68758,,,,,,,,,
IT1:22_289(1.5),A,Y25,ITF3,9,99,JAN,2021,64809,,,,,,,,,
IT1:22_289(1.5),A,Y25,ITF3,9,99,JAN,2022,64557,,,,,,,,,
IT1:22_289(1.5),A,Y25,ITF3,9,99,JAN,2023,64019,,,,e,,,,,
IT1:22_289(1.5),A,Y25,ITF4,9,99,JAN,2020,43266,,,,,,,,,
IT1:22_289(1.5),A,Y25,ITF4,9,99,JAN,2021,41997,,,,,,,,,
IT1:22_289(1.5),A,Y25,ITF4,9,99,JAN,2022,42074,,,,,,,,,
IT1:22_289(1.5),A,Y25,ITF4,9,99,JAN,2023,42126,,,,e,,,,,
IT1:22_289(1.5),A,Y25,ITF5,9,99,JAN,2020,6063,,,,,,,,,
IT1:22_289(1.5),A,Y25,ITF5,9,99,JAN,2021,5763,,,,,,,,,
IT1:22_289(1.5),A,Y25,ITF5,9,99,JAN,2022,5700,,,,,,,,,
IT1:22_289(1.5),A,Y25,ITF5,9,99,JAN,2023,5664,,,,e,,,,,
IT1:22_289(1.5),A,Y25,ITF6,9,99,JAN,2020,21328,,,,,,,,,
IT1:22_289(1.5),A,Y25,ITF6,9,99,JAN,2021,19942,,,,,,,,,
IT1:22_289(1.5),A,Y25,ITF6,9,99,JAN,2022,19503,,,,,,,,,
IT1:22_289(1.5),A,Y25,ITF6,9,99,JAN,2023,19125,,,,e,,,,,
IT1:22_289(1.5),A,Y25,ITG1,9,99,JAN,2020,55493,,,,,,,,,
IT1:22_289(1.5),A,Y25,ITG1,9,99,JAN,2021,52067,,,,,,,,,
IT1:22_289(1.5),A,Y25,ITG1,9,99,JAN,2022,51836,,,,,,,,,
IT1:22_289(1.5),A,Y25,ITG1,9,99,JAN,2023,51414,,,,e,,,,,
IT1:22_289(1.5),A,Y25,ITG2,9,99,JAN,2020,15035,,,,,,,,,
IT1:22_289(1.5),A,Y25,ITG2,9,99,JAN,2021,14361,,,,,,,,,
IT1:22_289(1.5),A,Y25,ITG2,9,99,JAN,2022,13982,,,,,,,,,
IT1:22_289(1.5),A,Y25,ITG2,9,99,JAN,2023,13867,,,,e,,,,,
IT1:22_289(1.5),A,Y26,IT,9,99,JAN,2020,610326,,,,,,,,,
IT1:22_289(1.5),A,Y26,IT,9,99,JAN,2021,594222,,,,,,,,,
IT1:22_289(1.5),A,Y26,IT,9,99,JAN,2022,586447,,,,,,,,,
IT1:22_289(1.5),A,Y26,IT,9,99,JAN,2023,595016,,,,e,,,,,
IT1:22_289(1.5),A,Y26,ITC1,9,99,JAN,2020,40479,,,,,,,,,
IT1:22_289(1.5),A,Y26,ITC1,9,99,JAN,2021,40151,,,,,,,,,
IT1:22_289(1.5),A,Y26,ITC1,9,99,JAN,2022,39831,,,,,,,,,
IT1:22_289(1.5),A,Y26,ITC1,9,99,JAN,2023,40768,,,,e,,,,,
IT1:22_289(1.5),A,Y26,ITC2,9,99,JAN,2020,1136,,,,,,,,,
IT1:22_289(1.5),A,Y26,ITC2,9,99,JAN,2021,1131,,,,,,,,,
IT1:22_289(1.5),A,Y26,ITC2,9,99,JAN,2022,1163,,,,,,,,,
IT1:22_289(1.5),A,Y26,ITC2,9,99,JAN,2023,1219,,,,e,,,,,
IT1:22_289(1.5),A,Y26,ITC3,9,99,JAN,2020,13579,,,,,,,,,
IT1:22_289(1.5),A,Y26,ITC3,9,99,JAN,2021,13522,,,,,,,,,
IT1:22_289(1.5),A,Y26,ITC3,9,99,JAN,2022,13434,,,,,,,,,
IT1:22_289(1.5),A,Y26,ITC3,9,99,JAN,2023,14170,,,,e,,,,,
IT1:22_289(1.5),A,Y26,ITC4,9,99,JAN,2020,98414,,,,,,,,,
IT1:22_289(1.5),A,Y26,ITC4,9,99,JAN,2021,98517,,,,,,,,,
IT1:22_289(1.5),A,Y26,ITC4,9,99,JAN,2022,97319,,,,,,,,,
IT1:22_289(1.5),A,Y26,ITC4,9,99,JAN,2023,99713,,,,e,,,,,
IT1:22_289(1.5),A,Y26,ITD1,9,99,JAN,2020,5919,,,,,,,,,
IT1:22_289(1.5),A,Y26,ITD1,9,99,JAN,2021,6086,,,,,,,,,
IT1:22_289(1.5),A,Y26,ITD1,9,99,JAN,2022,5834,,,,,,,,,
IT1:22_289(1.5),A,Y26,ITD1,9,99,JAN,2023,6193,,,,e,,,,,
IT1:22_289(1.5),A,Y26,ITD2,9,99,JAN,2020,5722,,,,,,,,,
IT1:22_289(1.5),A,Y26,ITD2,9,99,JAN,2021,5740,,,,,,,,,
IT1:22_289(1.5),A,Y26,ITD2,9,99,JAN,2022,5727,,,,,,,,,
IT1:22_289(1.5),A,Y26,ITD2,9,99,JAN,2023,5869,,,,e,,,,,
IT1:22_289(1.5),A,Y26,ITD3,9,99,JAN,2020,47442,,,,,,,,,
IT1:22_289(1.5),A,Y26,ITD3,9,99,JAN,2021,47608,,,,,,,,,
IT1:22_289(1.5),A,Y26,ITD3,9,99,JAN,2022,47291,,,,,,,,,
IT1:22_289(1.5),A,Y26,ITD3,9,99,JAN,2023,48674,,,,e,,,,,
IT1:22_289(1.5),A,Y26,ITD4,9,99,JAN,2020,10761,,,,,,,,,
IT1:22_289(1.5),A,Y26,ITD4,9,99,JAN,2021,10820,,,,,,,,,
IT1:22_289(1.5),A,Y26,ITD4,9,99,JAN,2022,10803,,,,,,,,,
IT1:22_289(1.5),A,Y26,ITD4,9,99,JAN,2023,11419,,,,e,,,,,
IT1:22_289(1.5),A,Y26,ITD5,9,99,JAN,2020,41887,,,,,,,,,
IT1:22_289(1.5),A,Y26,ITD5,9,99,JAN,2021,42396,,,,,,,,,
IT1:22_289(1.5),A,Y26,ITD5,9,99,JAN,2022,42034,,,,,,,,,
IT1:22_289(1.5),A,Y26,ITD5,9,99,JAN,2023,42806,,,,e,,,,,
IT1:22_289(1.5),A,Y26,ITDA,9,99,JAN,2020,11641,,,,,,,,,
IT1:22_289(1.5),A,Y26,ITDA,9,99,JAN,2021,11826,,,,,,,,,
IT1:22_289(1.5),A,Y26,ITDA,9,99,JAN,2022,11561,,,,,,,,,
IT1:22_289(1.5),A,Y26,ITDA,9,99,JAN,2023,12062,,,,e,,,,,
IT1:22_289(1.5),A,Y26,ITE1,9,99,JAN,2020,33652,,,,,,,,,
IT1:22_289(1.5),A,Y26,ITE1,9,99,JAN,2021,33713,,,,,,,,,
IT1:22_289(1.5),A,Y26,ITE1,9,99,JAN,2022,33247,,,,,,,,,
IT1:22_289(1.5),A,Y26,ITE1,9,99,JAN,2023,34101,,,,e,,,,,
IT1:22_289(1.5),A,Y26,ITE2,9,99,JAN,2020,8168,,,,,,,,,
IT1:22_289(1.5),A,Y26,ITE2,9,99,JAN,2021,7936,,,,,,,,,
IT1:22_289(1.5),A,Y26,ITE2,9,99,JAN,2022,7849,,,,,,,,,
IT1:22_289(1.5),A,Y26,ITE2,9,99,JAN,2023,8024,,,,e,,,,,
IT1:22_289(1.5),A,Y26,ITE3,9,99,JAN,2020,14600,,,,,,,,,
IT1:22_289(1.5),A,Y26,ITE3,9,99,JAN,2021,14240,,,,,,,,,
IT1:22_289(1.5),A,Y26,ITE3,9,99,JAN,2022,14322,,,,,,,,,
IT1:22_289(1.5),A,Y26,ITE3,9,99,JAN,2023,14470,,,,e,,,,,
IT1:22_289(1.5),A,Y26,ITE4,9,99,JAN,2020,56857,,,,,,,,,
IT1:22_289(1.5),A,Y26,ITE4,9,99,JAN,2021,55642,,,,,,,,,
IT1:22_289(1.5),A,Y26,ITE4,9,99,JAN,2022,54974,,,,,,,,,
IT1:22_289(1.5),A,Y26,ITE4,9,99,JAN,2023,55178,,,,e,,,,,
IT1:22_289(1.5),A,Y26,ITF1,9,99,JAN,2020,13374,,,,,,,,,
IT1:22_289(1.5),A,Y26,ITF1,9,99,JAN,2021,12806,,,,,,,,,
IT1:22_289(1.5),A,Y26,ITF1,9,99,JAN,2022,12329,,,,,,,,,
IT1:22_289(1.5),A,Y26,ITF1,9,99,JAN,2023,12565,,,,e,,,,,
IT1:22_289(1.5),A,Y26,ITF2,9,99,JAN,2020,3317,,,,,,,,,
IT1:22_289(1.5),A,Y26,ITF2,9,99,JAN,2021,3109,,,,,,,,,
IT1:22_289(1.5),A,Y26,ITF2,9,99,JAN,2022,3031,,,,,,,,,
IT1:22_289(1.5),A,Y26,ITF2,9,99,JAN,2023,2956,,,,e,,,,,
IT1:22_289(1.5),A,Y26,ITF3,9,99,JAN,2020,69828,,,,,,,,,
IT1:22_289(1.5),A,Y26,ITF3,9,99,JAN,2021,65331,,,,,,,,,
IT1:22_289(1.5),A,Y26,ITF3,9,99,JAN,2022,64222,,,,,,,,,
IT1:22_289(1.5),A,Y26,ITF3,9,99,JAN,2023,64132,,,,e,,,,,
IT1:22_289(1.5),A,Y26,ITF4,9,99,JAN,2020,44292,,,,,,,,,
IT1:22_289(1.5),A,Y26,ITF4,9,99,JAN,2021,42021,,,,,,,,,
IT1:22_289(1.5),A,Y26,ITF4,9,99,JAN,2022,41406,,,,,,,,,
IT1:22_289(1.5),A,Y26,ITF4,9,99,JAN,2023,41951,,,,e,,,,,
IT1:22_289(1.5),A,Y26,ITF5,9,99,JAN,2020,6165,,,,,,,,,
IT1:22_289(1.5),A,Y26,ITF5,9,99,JAN,2021,5898,,,,,,,,,
